Ad Account Executive	ONET:AdvertisingAccountExecutive(AdAccountExecutive)
Advertising Account Manager	ONET:AdvertisingAccountManager(AdAccountManager)
Ad Account Manager	ONET:AdvertisingAccountManager(AdAccountManager)
Advertising Account Representative	ONET:AdvertisingAccountRepresentative
Advertising Agency Manager	ONET:AdvertisingAgencyManager(AdAgencyManager)
Ad Agency Manager	ONET:AdvertisingAgencyManager(AdAgencyManager)
Advertising Agent	ONET:AdvertisingAgent
Advertising Analyst	ONET:AdvertisingAnalyst
Advertising Assistant	ONET:AdvertisingAssistant
Advertising Associate	ONET:AdvertisingAssociate
Advertising Campaign Manager	ONET:AdvertisingCampaignManager(AdCampaignManager)
Ad Campaign Manager	ONET:AdvertisingCampaignManager(AdCampaignManager)
Advertising Clerk	ONET:AdvertisingClerk
Advertising Consultant	ONET:AdvertisingConsultant
Advertising Coordinator	ONET:AdvertisingCoordinator(AdCoordinator)
Ad Coordinator	ONET:AdvertisingCoordinator(AdCoordinator)
Advertising Copy Writer	ONET:AdvertisingCopyWriter
Advertising Copywriter	ONET:AdvertisingCopywriter
Advertising Designer	ONET:AdvertisingDesigner
Advertising Director	ONET:AdvertisingDirector(AdDirector)
Ad Director	ONET:AdvertisingDirector(AdDirector)
Advertising Dispatch Clerk	ONET:AdvertisingDispatchClerk
Advertising Dispatch Clerks Supervisor	ONET:AdvertisingDispatchClerksSupervisor
Advertising Editor	ONET:AdvertisingEditor
Advertising Executive	ONET:AdvertisingExecutive(AdExecutive)
Ad Executive	ONET:AdvertisingExecutive(AdExecutive)
Advertising Inserter	ONET:AdvertisingInserter
Advertising Installer	ONET:AdvertisingInstaller
Advertising Layout Worker	ONET:AdvertisingLayoutWorker
Advertising Manager	ONET:AdvertisingManager(AdManager)
Ad Manager	ONET:AdvertisingManager(AdManager)
Advertising Material Distributors Supervisor	ONET:AdvertisingMaterialDistributorsSupervisor
Advertising Operations Manager	ONET:AdvertisingOperationsManager(AdOperationsManager)
Ad Operations Manager	ONET:AdvertisingOperationsManager(AdOperationsManager)
Advertising Photographer	ONET:AdvertisingPhotographer
Advertising Poster	ONET:AdvertisingPoster
Advertising Representative	ONET:AdvertisingRepresentative
Advertising Sales Manager	ONET:AdvertisingSalesManager(AdSalesManager)
Ad Sales Manager	ONET:AdvertisingSalesManager(AdSalesManager)
Advertising Sales Representative	ONET:AdvertisingSalesRepresentative(AdSalesRepresentative)
Ad Sales Representative	ONET:AdvertisingSalesRepresentative(AdSalesRepresentative)
Advertising Solicitor	ONET:AdvertisingSolicitor
Advertising Space Clerk	ONET:AdvertisingSpaceClerk
Advertising Specialist	ONET:AdvertisingSpecialist
Advertising Statistical Clerk	ONET:AdvertisingStatisticalClerk
Advertising Teacher	ONET:AdvertisingTeacher
Advertising VP	ONET:AdvertisingVP(AdvertisingVicePresident)
Advertising Vice President	ONET:AdvertisingVP(AdvertisingVicePresident)
Advertising Writer	ONET:AdvertisingWriter
Advice Clerk	ONET:AdviceClerk
Advisor	ONET:Advisor
Advisor to Command in Combat	ONET:AdvisorToCommandInCombat
Advisory Industrial Hygienist	ONET:AdvisoryIndustrialHygienist
Advisory Title Officer	ONET:AdvisoryTitleOfficer
Advocate	ONET:Advocate
Ad Writer	ONET:AdWriter
Adzing and Boring Machine Operator	ONET:AdzingAndBoringMachineOperator
AEGIS Console Operator Track 3	ONET:AEGISConsoleOperatorTrack3
Aegis Operations Specialist	ONET:AegisOperationsSpecialist
Aerial Advertiser	ONET:AerialAdvertiser
Aerial Camera Operator	ONET:AerialCameraOperator
Aerial Crop Duster	ONET:AerialCropDuster
Aerial Erector	ONET:AerialErector
Aerial Gunner	ONET:AerialGunner
Aerial Gunner, Superintendent	ONET:AerialGunner,Superintendent
Aerial Hurricane Hunter	ONET:AerialHurricaneHunter
Aerial Installer	ONET:AerialInstaller
Aerialist	ONET:Aerialist
Aerial Lineman	ONET:AerialLineman
Aerial Photogrammetrist	ONET:AerialPhotogrammetrist
Aerial Photographer	ONET:AerialPhotographer
Aerial Photograph Interpreter	ONET:AerialPhotographInterpreter
Aerial Planting and Cultivation Manager	ONET:AerialPlantingAndCultivationManager
Aerial Sprayer	ONET:AerialSprayer
Aerial Tram Operator	ONET:AerialTramOperator
Aerobics Instructor	ONET:AerobicsInstructor
Aerobics Teacher	ONET:AerobicsTeacher
Aerodynamicist	ONET:Aerodynamicist
Aerodynamics Engineer	ONET:AerodynamicsEngineer
Aerodynamics Professor	ONET:AerodynamicsProfessor
Aerodynamics Teacher	ONET:AerodynamicsTeacher
Aerographer	ONET:Aerographer
Aerologist	ONET:Aerologist
Aero Logistics Engineer	ONET:AeroLogisticsEngineer
Aeronautical Design Engineer	ONET:AeronauticalDesignEngineer
Aeronautical Drafter	ONET:AeronauticalDrafter
Aeronautical Engineer	ONET:AeronauticalEngineer
Aeronautical Engineering Professor	ONET:AeronauticalEngineeringProfessor
Aeronautical Engineering Teacher	ONET:AeronauticalEngineeringTeacher
Aeronautical Inspector	ONET:AeronauticalInspector
Aeronautical Products Sales Engineer	ONET:AeronauticalProductsSalesEngineer
Aeronautical Project Engineer	ONET:AeronauticalProjectEngineer
Aeronautical Research Engineer	ONET:AeronauticalResearchEngineer
Aeronautical Test Engineer	ONET:AeronauticalTestEngineer
Aeronautics Commission Director	ONET:AeronauticsCommissionDirector
Aeronautics Teacher	ONET:AeronauticsTeacher
Aerophysicist	ONET:Aerophysicist
Aerosol Supervisor	ONET:AerosolSupervisor
Aerospace Assembler	ONET:AerospaceAssembler
Aerospace Control And Warning Systems	ONET:AerospaceControlAndWarningSystems
Aerospace Control And Warning Systems, Manuel Systems	ONET:AerospaceControlAndWarningSystems,ManuelSystems
Aerospace Control And Warning Systems, Sector Operations Control Center	ONET:AerospaceControlAndWarningSystems,SectorOperationsControlCenter
Aerospace Control and Warning Systems Superintendent	ONET:AerospaceControlAndWarningSystemsSuperintendent
Aerospace Control And Warning Systems, Theater Air Control System	ONET:AerospaceControlAndWarningSystems,TheaterAirControlSystem
Aerospace Control And Warning Systems, Weapons Director	ONET:AerospaceControlAndWarningSystems,WeaponsDirector
Aerospace Engineer	ONET:AerospaceEngineer
Aerospace Engineering Technologist	ONET:AerospaceEngineeringTechnologist
Aerospace Inspector	ONET:AerospaceInspector
Aerospace Mechanic	ONET:AerospaceMechanic
Aerospace Medicine Physician	ONET:AerospaceMedicinePhysician
Aerospace Operations Technologist	ONET:AerospaceOperationsTechnologist
Aerospace Physiological Technician	ONET:AerospacePhysiologicalTechnician
Aerospace Physiologist	ONET:AerospacePhysiologist
Aerospace Products Sales Engineer	ONET:AerospaceProductsSalesEngineer
Aerospace Programmable Logic Design Engineer	ONET:AerospaceProgrammableLogicDesignEngineer
Aerospace Stress Engineer	ONET:AerospaceStressEngineer
Aerospace Technician	ONET:AerospaceTechnician
Aerotriangulation Specialist	ONET:AerotriangulationSpecialist
Aesthetician	ONET:Aesthetician
Affirmative Action Officer	ONET:AffirmativeActionOfficer(AAOfficer)
AA Officer	ONET:AffirmativeActionOfficer(AAOfficer)
Afloat Cryptologic Manager	ONET:AfloatCryptologicManager
African History Professor	ONET:AfricanHistoryProfessor
African Studies Professor	ONET:AfricanStudiesProfessor
After School Coordinator	ONET:AfterSchoolCoordinator
After School Counselor	ONET:AfterSchoolCounselor
After School Tutor	ONET:AfterSchoolTutor
Agate Setter	ONET:AgateSetter
Agency Appointments Supervisor	ONET:AgencyAppointmentsSupervisor
Agency Legal Counsel	ONET:AgencyLegalCounsel
Agency Operator	ONET:AgencyOperator
Agency Service Representative	ONET:AgencyServiceRepresentative
Agent	ONET:Agent
Agent Contract Clerk	ONET:AgentContractClerk
Agent-Licensing Clerk	ONET:Agent-LicensingClerk
Agent Licensing Clerk	ONET:AgentLicensingClerk
Ager	ONET:Ager
Ager Operator	ONET:AgerOperator
Ager Tender	ONET:AgerTender
Agility Instructor	ONET:AgilityInstructor
Aging Box Hand	ONET:AgingBoxHand
Aging Department Supervisor	ONET:AgingDepartmentSupervisor
Aging Room Hand	ONET:AgingRoomHand
Agitator	ONET:Agitator
Agribusiness Instructor	ONET:AgribusinessInstructor
Agribusiness Professor	ONET:AgribusinessProfessor
Agricultural Agent	ONET:AgriculturalAgent
Agricultural and Forestry Supervisor	ONET:AgriculturalAndForestrySupervisor
Agricultural Assistant	ONET:AgriculturalAssistant
Agricultural Chemicals Inspector	ONET:AgriculturalChemicalsInspector
Agricultural Chemicals Registration Specialist	ONET:AgriculturalChemicalsRegistrationSpecialist
Agricultural Chemicals Shift Superintendent	ONET:AgriculturalChemicalsShiftSuperintendent
Agricultural Chemist	ONET:AgriculturalChemist
Agricultural Commodities Inspector	ONET:AgriculturalCommoditiesInspector
Agricultural Crop Farm Manager	ONET:AgriculturalCropFarmManager
Agricultural Economics Professor	ONET:AgriculturalEconomicsProfessor
Agricultural Economics Teacher	ONET:AgriculturalEconomicsTeacher
Agricultural Economist	ONET:AgriculturalEconomist
Agricultural Education Instructor	ONET:AgriculturalEducationInstructor
Agricultural Education Professor	ONET:AgriculturalEducationProfessor
Agricultural Education Teacher	ONET:AgriculturalEducationTeacher
Agricultural Engineer	ONET:AgriculturalEngineer
Agricultural Engineering Teacher	ONET:AgriculturalEngineeringTeacher
Agricultural Engineering Technician	ONET:AgriculturalEngineeringTechnician
Agricultural Engineering Technicians	ONET:AgriculturalEngineeringTechnicians
Agricultural Engineering Technologist	ONET:AgriculturalEngineeringTechnologist
Agricultural Engineering Technology Instructor	ONET:AgriculturalEngineeringTechnologyInstructor
Agricultural Equipment Design Engineer	ONET:AgriculturalEquipmentDesignEngineer
Agricultural Equipment Mechanic	ONET:AgriculturalEquipmentMechanic
Agricultural Equipment Operator	ONET:AgriculturalEquipmentOperator
Agricultural Equipment Sales Engineer	ONET:AgriculturalEquipmentSalesEngineer
Agricultural Equipment Test Engineer	ONET:AgriculturalEquipmentTestEngineer
Agricultural Establishment Grader Inspector	ONET:AgriculturalEstablishmentGraderInspector
Agricultural Extension Agent	ONET:AgriculturalExtensionAgent
Agricultural Extension Educator	ONET:AgriculturalExtensionEducator
Agricultural Farm Equipment Operator	ONET:AgriculturalFarmEquipmentOperator
Agricultural Labor Camp Manager	ONET:AgriculturalLaborCampManager
Agricultural Loan Officer	ONET:AgriculturalLoanOfficer
Agricultural Mechanic	ONET:AgriculturalMechanic
Agricultural Pilot	ONET:AgriculturalPilot
Agricultural Plow Operator	ONET:AgriculturalPlowOperator
Agricultural Produce Commission Agent	ONET:AgriculturalProduceCommissionAgent
Agricultural Produce Packer	ONET:AgriculturalProducePacker
Agricultural Produce Sorter	ONET:AgriculturalProduceSorter
Agricultural Produce Washer	ONET:AgriculturalProduceWasher
Agricultural Production Engineer	ONET:AgriculturalProductionEngineer
Agricultural Real Estate Agent	ONET:AgriculturalRealEstateAgent
Agricultural Research Director	ONET:AgriculturalResearchDirector
Agricultural Research Engineer	ONET:AgriculturalResearchEngineer
Agricultural Research Technician	ONET:AgriculturalResearchTechnician
Agricultural Research Technologist	ONET:AgriculturalResearchTechnologist
Agricultural Sales Representative	ONET:AgriculturalSalesRepresentative
Agricultural Science Professor	ONET:AgriculturalScienceProfessor
Agricultural Services Director	ONET:AgriculturalServicesDirector
Agricultural Service Worker	ONET:AgriculturalServiceWorker
Agricultural Soil Conservation Professor	ONET:AgriculturalSoilConservationProfessor
Agricultural Specialist	ONET:AgriculturalSpecialist
Agricultural Systems Specialist	ONET:AgriculturalSystemsSpecialist
Agricultural Technician	ONET:AgriculturalTechnician
Agriculture Consultant	ONET:AgricultureConsultant
Agriculture Engineer	ONET:AgricultureEngineer
Agriculture Equipment Operator	ONET:AgricultureEquipmentOperator
Agriculture Extension Specialist	ONET:AgricultureExtensionSpecialist
Agriculture Field Technician	ONET:AgricultureFieldTechnician
Agriculture Industry Coordinator	ONET:AgricultureIndustryCoordinator
Agriculture Industry Specialist	ONET:AgricultureIndustrySpecialist
Agriculture Inspector	ONET:AgricultureInspector
Agriculture Instructor	ONET:AgricultureInstructor
Agriculture Laborer	ONET:AgricultureLaborer
Agriculture Manager	ONET:AgricultureManager
Agriculture Mechanic	ONET:AgricultureMechanic
Agriculture Professional	ONET:AgricultureProfessional
Agriculture Professor	ONET:AgricultureProfessor
Agriculture Research Director	ONET:AgricultureResearchDirector
Agriculture Research Laboratory Assistant	ONET:AgricultureResearchLaboratoryAssistant
Agriculture Scientist	ONET:AgricultureScientist
Agriculture Specialist	ONET:AgricultureSpecialist
Agriculture Teacher	ONET:AgricultureTeacher
Agriculture Technician	ONET:AgricultureTechnician
Agriculture Worker	ONET:AgricultureWorker
Agriculturist	ONET:Agriculturist
Agriscience Instructor	ONET:AgriscienceInstructor
Agriscience Technology Instructor	ONET:AgriscienceTechnologyInstructor(AgricultureScienceTechnologyInstructor)
Agriculture Science Technology Instructor	ONET:AgriscienceTechnologyInstructor(AgricultureScienceTechnologyInstructor)
Agronomist	ONET:Agronomist
Agronomy Instructor	ONET:AgronomyInstructor
Agronomy Location Manager	ONET:AgronomyLocationManager
Agronomy Manager	ONET:AgronomyManager
Agronomy Professor	ONET:AgronomyProfessor
Agronomy Specialist	ONET:AgronomySpecialist
Agronomy Teacher	ONET:AgronomyTeacher
Agronomy Technician	ONET:AgronomyTechnician
Aide	ONET:Aide
AIDS Counselor	ONET:AIDSCounselor
AIDS Social Worker	ONET:AIDSSocialWorker
Air Ambulance Captain	ONET:AirAmbulanceCaptain
Air Ambulance Helicopter Pilot	ONET:AirAmbulanceHelicopterPilot
Air Analysis Engineering Technician	ONET:AirAnalysisEngineeringTechnician
Air Analysis Technician	ONET:AirAnalysisTechnician
Air Analyst	ONET:AirAnalyst
Air and Hydronic Balancing Technician	ONET:AirAndHydronicBalancingTechnician
Air and Missile Defense (AMD) Crewmember	ONET:AirAndMissileDefense(AMD)Crewmember
Air and Water Filler	ONET:AirAndWaterFiller
Air Antisubmarine Officer	ONET:AirAntisubmarineOfficer
Air Bag Buffer	ONET:AirBagBuffer
Air Bag Builder	ONET:AirBagBuilder
Air Bag Curer	ONET:AirBagCurer
Air Bag Stripper	ONET:AirBagStripper
Air Battle Manager	ONET:AirBattleManager
Air Boatswain	ONET:AirBoatswain
Airborne and Air Delivery Specialist	ONET:AirborneAndAirDeliverySpecialist
Airborne Battle Management Systems, Weapons Director	ONET:AirborneBattleManagementSystems,WeaponsDirector
Airborne Mine Countermeasures (AMCM) Aircrewman	ONET:AirborneMineCountermeasures(AMCM)Aircrewman
Airborne Missions Systems	ONET:AirborneMissionsSystems
Airborne Mission Systems	ONET:AirborneMissionSystems
Airborne Mission Systems Superintendent	ONET:AirborneMissionSystemsSuperintendent
Airborne Operations	ONET:AirborneOperations
Airborne Operations Manager	ONET:AirborneOperationsManager
Airborne Operations Superintendent	ONET:AirborneOperationsSuperintendent
Airborne Radio Operator/In-Flight Refueling Observer/Loadmaster	ONET:AirborneRadioOperator/In-FlightRefuelingObserver/Loadmaster
Airborne Sensor Specialist	ONET:AirborneSensorSpecialist
Airborne Weapons Technical Manager	ONET:AirborneWeaponsTechnicalManager
Air Box Tester	ONET:AirBoxTester
Air Brake Adjuster	ONET:AirBrakeAdjuster
Air Brake Man	ONET:AirBrakeMan
Air Brake Mechanic	ONET:AirBrakeMechanic
Air Brake Operator	ONET:AirBrakeOperator
Air Brake Rigger	ONET:AirBrakeRigger
Air Brakes Inspector	ONET:AirBrakesInspector
Air Brake Tester	ONET:AirBrakeTester
Air Brake Worker	ONET:AirBrakeWorker
Air Breaker Operator	ONET:AirBreakerOperator
Air Brush Artist	ONET:AirBrushArtist
Airbrush Artist	ONET:AirbrushArtist
Air Brush Decorator	ONET:AirBrushDecorator
Air Brush Operator	ONET:AirBrushOperator
Airbrush Painter	ONET:AirbrushPainter
Airbus Captain	ONET:AirbusCaptain
Air Cargo Agent	ONET:AirCargoAgent
Air Cargo Ground Crew Supervisor	ONET:AirCargoGroundCrewSupervisor
Air Cargo Ground Operations Supervisor	ONET:AirCargoGroundOperationsSupervisor
Air Cargo Specialist Supervisor	ONET:AirCargoSpecialistSupervisor
Air Cargo Supervisor	ONET:AirCargoSupervisor
Air Carrier Inspector	ONET:AirCarrierInspector
Air Chipper	ONET:AirChipper
Air Compressor Engineer	ONET:AirCompressorEngineer
Air Compressor Mechanic	ONET:AirCompressorMechanic
Air Compressor Operator	ONET:AirCompressorOperator
Air Compressor Technician	ONET:AirCompressorTechnician
Air Conditioner Installer Helper	ONET:AirConditionerInstallerHelper(ACInstallerHelper)
AC Installer Helper	ONET:AirConditionerInstallerHelper(ACInstallerHelper)
Air Conditioner Installer Servicer Helper	ONET:AirConditionerInstallerServicerHelper(ACInstallerServicerHelper)
AC Installer Servicer Helper	ONET:AirConditionerInstallerServicerHelper(ACInstallerServicerHelper)
Air-Conditioner Window Unit Installer	ONET:Air-ConditionerWindowUnitInstaller(ACWindowUnitInstaller)
AC Window Unit Installer	ONET:Air-ConditionerWindowUnitInstaller(ACWindowUnitInstaller)
Air-Conditioner Window Unit Servicer	ONET:Air-ConditionerWindowUnitServicer(ACWindowUnitServicer)
AC Window Unit Servicer	ONET:Air-ConditionerWindowUnitServicer(ACWindowUnitServicer)
Air-Conditioning Coil Assembler	ONET:Air-ConditioningCoilAssembler(ACCoilAssembler)
AC Coil Assembler	ONET:AirConditioningCoilAssembler(ACCoilAssembler)
Air Conditioning Coil Assembler	ONET:AirConditioningCoilAssembler(ACCoilAssembler)
Air Conditioning Engineer	ONET:AirConditioningEngineer
Air Conditioning Installer	ONET:AirConditioningInstaller(ACInstaller)
AC Installer	ONET:AirConditioningInstaller(ACInstaller)
Air Conditioning Insulation Installer	ONET:AirConditioningInsulationInstaller
Air-Conditioning Mechanic	ONET:Air-ConditioningMechanic(A/CMechanic)
Air Conditioning or Heating Duct Installer	ONET:AirConditioningOrHeatingDuctInstaller
Air Conditioning Service Technician	ONET:AirConditioningServiceTechnician(A/CServiceTech)
A/C Service Tech	ONET:AirConditioningServiceTechnician(A/CServiceTech)
Air Conditioning Sheet Metal Installer	ONET:AirConditioningSheetMetalInstaller
Air Conditioning Specialist	ONET:AirConditioningSpecialist(A/CSpecialist)
A/C Specialist	ONET:AirConditioningSpecialist(A/CSpecialist)
Air Conditioning Unit Tester	ONET:AirConditioningUnitTester(ACUnitTester)
AC Unit Tester	ONET:AirConditioningUnitTester(ACUnitTester)
Air Control/Anti-Air Warfare Officer	ONET:AirControl/Anti-AirWarfareOfficer
Air Control Electronics Operator	ONET:AirControlElectronicsOperator
Aircraft Accessories Mechanic	ONET:AircraftAccessoriesMechanic
Aircraft Agent	ONET:AircraftAgent
Aircraft Air Conditioning Mechanic	ONET:AircraftAirConditioningMechanic
Aircraft Armament Mechanic	ONET:AircraftArmamentMechanic
Aircraft Body and Bonded Structure Repairer	ONET:AircraftBodyAndBondedStructureRepairer
